unix,time,slot,sps,db,mem,pc,out,inc,cpu
1611865864,16951,289230,-9,904097291,2641629184,29,695,3805,1.75
1611865865,16952,289230,-9,904097291,2620399616,29,537,3003,8.69
1611865866,16953,289250,-9,904202916,2620399616,29,257,404,15.69
1611865867,16954,289282,-9,904629800,2620399616,29,335,1271,9.61
1611865868,16955,289293,-9,904949689,2620399616,29,605,8080,5.12
1611865869,16956,289293,-9,904949689,2666532864,29,502,1297,3.26
1611865870,16957,289293,-9,904949689,2666532864,29,440,1419,10.41
1611865871,16958,289314,-9,905066558,2666532864,29,387,1509,23.16
1611865872,16959,289346,-9,905490832,2666532864,29,0,0,32.04
1611865874,16961,289349,-9,905754137,2625540096,29,440,1147,7.00
1611865875,16962,289356,-9,905807972,2625540096,29,204,1110,8.91
1611865876,16963,289378,-9,905938271,2625540096,29,61,0,15.18
1611865877,16964,289410,-9,906378908,2625540096,29,38,0,11.03
1611865878,16965,289419,-9,906680455,2625540096,29,61,124,4.86
1611865879,16966,289419,-9,906680455,2643374080,29,139,15,2.88
1611865880,16967,289419,-9,906680455,2643374080,29,52,1082,1.99
1611865881,16968,289419,-9,906680455,2643374080,29,82,1114,1.13
1611865882,16969,289419,-9,906680455,2643374080,29,133,170,1.50
1611865883,16970,289419,-9,906680455,2643374080,29,45,66,1.51
1611865884,16971,289419,-9,906680455,2643374080,29,139,15,2.00
1611865885,16972,289419,-9,906680455,2643374080,29,26,13,1.38
1611865886,16973,289419,-9,906680455,2643374080,29,15,0,1.63
1611865887,16974,289419,-9,906680455,2643374080,29,52,1082,2.00
1611865888,16975,289419,-9,906680455,2643374080,29,97,65,1.87
1611865889,16976,289419,-9,906680455,2643599360,29,863,2717,2.88
1611865891,16978,289419,-9,906680455,2643599360,29,558,2540,1.75
1611865892,16979,289419,-9,906680455,2643599360,29,809,1631,3.00
1611865893,16980,289419,-9,906680455,2643599360,29,827,1645,1.25
1611865894,16981,289419,-9,906680455,2643599360,29,494,2612,6.13
1611865895,16982,289443,-9,906809154,2643861504,29,40,41,28.73
1611865896,16983,289446,-9,907070078,2643861504,29,97,65,21.55
1611865897,16984,289474,-9,905709675,2643861504,29,80,0,7.19
1611865898,16985,289482,-9,906003777,2643861504,29,67,13,3.51
1611865899,16986,289482,-9,906003777,2624385024,29,978,2679,3.99
1611865901,16988,289482,-9,906003777,2624385024,29,629,411,1.50
1611865902,16989,289482,-9,906003777,2624385024,29,506,1500,3.89
1611865903,16990,289482,-9,906003777,2624385024,29,658,1528,3.77
1611865904,16991,289482,-9,906003777,2624385024,29,554,2392,3.39
1611865905,16992,289482,-9,906003777,2625425408,29,539,2409,5.39
1611865906,16993,289482,-9,906003777,2625425408,29,595,1380,4.61
1611865907,16994,289482,-9,906003777,2625425408,29,497,2459,4.99
1611865908,16995,289482,-9,906003777,2625425408,29,936,3411,2.76
1611865909,16996,289482,-9,906003777,2625425408,29,655,1504,5.62
1611865910,16997,289482,-9,906003777,2625925120,29,670,1459,5.11
1611865911,16998,289482,-9,906003777,2625925120,29,506,1481,2.89
1611865912,16999,289482,-9,906003777,2625925120,29,506,1494,5.02
1611865913,17000,289482,-9,906003777,2625925120,29,645,1488,5.26
1611865914,17001,289482,-9,906003777,2625925120,29,554,2406,4.15
1611865915,17002,289482,-9,906003777,2626715648,29,539,2406,3.75
1611865916,17003,289482,-9,906003777,2626715648,29,497,2442,3.26
1611865917,17004,289482,-9,906003777,2626715648,29,422,1433,5.25
1611865918,17005,289482,-9,906003777,2626715648,29,409,1419,3.00
1611865919,17006,289482,-9,906003777,2626715648,29,539,2409,5.12
1611865920,17007,289482,-9,906003777,2627235840,29,640,6141,4.51
1611865921,17008,289484,-9,906003777,2627235840,29,288,1162,15.24
1611865922,17009,289516,-9,906443786,2627235840,29,154,28,14.55
1611865923,17010,289545,-9,906853424,2627235840,29,87,165,40.72
1611865924,17011,289545,-9,906853424,2627235840,29,476,3981,14.34
1611865925,17012,289545,-9,906853424,2556456960,29,434,1469,5.00
1611865926,17013,289545,-9,906853424,2556456960,29,465,407,4.01
1611865927,17014,289545,-9,906853424,2556456960,29,376,1299,4.65
1611865928,17015,289545,-9,906853424,2556456960,29,422,1447,8.99
1611865929,17016,289573,-9,907005626,2556456960,29,153,93,14.65
1611865930,17017,289602,-9,907430508,2605264896,29,195,1138,13.79
1611865931,17018,289608,-9,907701837,2605264896,29,539,2379,4.90
1611865932,17019,289608,-9,907701837,2605264896,29,482,1447,9.09
1611865933,17020,289634,-9,907855663,2605264896,29,129,43,14.68
1611865934,17021,289667,-9,908275635,2605264896,29,0,0,31.91
1611865936,17023,289671,-9,908523704,2578640896,29,561,1464,9.15
1611865937,17024,289671,-9,908541386,2578640896,29,506,1484,10.00
1611865938,17025,289698,-9,908698588,2578640896,29,275,1147,15.23
1611865939,17026,289729,-9,909116242,2578640896,29,335,1188,11.01
1611865940,17027,289734,-9,909370231,2578640896,29,926,18957,9.11
1611865941,17028,289762,-9,909526505,2634514432,29,200,1123,20.25
1611865942,17029,289794,-9,908334491,2634514432,29,26,25,33.74
1611865944,17031,289797,-9,908577186,2634514432,29,259,225,6.12
1611865945,17032,289797,-9,908577186,2616729600,29,117,166,1.75
1611865946,17033,289797,-9,908577186,2616729600,29,61,124,11.99
1611865947,17034,289826,-9,908775595,2616729600,29,15,0,14.59
1611865948,17035,289858,-9,909229844,2616729600,29,115,0,9.22
1611865949,17036,289860,-9,909464903,2616729600,29,334,3811,2.63
1611865950,17037,289860,-9,909464903,2657165312,29,97,65,2.12
1611865951,17038,289860,-9,909464903,2657165312,29,97,65,13.00
1611865952,17039,289890,-9,909635843,2657165312,29,38,0,26.82
1611865953,17040,289922,-9,910102256,2657165312,29,0,0,30.97
1611865956,17043,289923,-9,910349331,2629742592,29,697,2581,6.36
1611865957,17044,289923,-9,910349331,2629742592,29,537,2556,9.00
1611865958,17045,289954,-9,910556617,2629742592,29,544,1493,10.88
1611865959,17046,289970,-9,910889144,2629742592,29,855,12882,4.01
1611865960,17047,289970,-9,910889144,2629742592,29,454,3293,10.93
1611865961,17048,289996,-9,911275335,2645856256,29,64,104,23.40
1611865962,17049,290019,-9,911411533,2645856256,29,130,137,37.81
1611865963,17050,290028,-9,911718122,2645856256,29,829,1547,11.26
1611865964,17051,290033,-9,911774973,2645856256,29,348,1285,10.68
1611865965,17052,290050,-9,911866364,2645856256,29,145,124,18.05
1611865966,17053,290082,-9,938068226,2645856256,29,435,1510,8.53
1611865967,17054,290096,-9,938417675,2663485440,29,475,3695,7.12
1611865968,17055,290114,-9,938506172,2663485440,29,0,0,15.04
1611865969,17056,290147,-9,938939953,2663485440,29,0,0,27.89
1611865971,17058,290150,-9,939177789,2629681152,29,205,1122,11.34
1611865972,17059,290159,-9,939256636,2629681152,29,309,6049,7.52
1611865973,17060,290178,-9,939357444,2629681152,29,13,26,15.25
1611865974,17061,290210,-9,939793528,2629681152,29,0,0,12.75
1611865975,17062,290222,-9,940100153,2629681152,29,139,2826,5.10
1611865976,17063,290223,-9,940100153,2676654080,29,46,111,15.75
1611865977,17064,290261,-9,940583119,2676654080,29,13,65,29.25
1611865978,17065,290274,-9,940649852,2676654080,29,0,0,29.66
1611865980,17067,290277,-9,940899273,2676654080,29,0,0,7.07
1611865981,17068,290285,-9,940961796,2660761600,29,0,0,7.30
1611865982,17069,290290,-9,940980364,2660761600,29,139,15,14.68
1611865983,17070,290338,-9,941524589,2660761600,29,26,111,13.34
1611865984,17071,290348,-9,908626279,2660761600,29,117,2245,5.99
1611865985,17072,290348,-9,908626279,2660761600,29,15,0,12.02
1611865986,17073,290370,-9,908748572,2660761600,29,84,0,41.90
1611865987,17074,290378,-9,909011336,2652708864,29,0,0,21.82
1611865988,17075,290402,-9,909160203,2652708864,29,0,0,11.22
1611865989,17076,290411,-9,909470802,2652708864,29,1342,16070,5.74
1611865991,17078,290434,-9,909598426,2652708864,29,278,1349,14.25
1611865992,17079,290466,-9,910049196,2652708864,29,335,1221,12.09
1611865993,17080,290474,-9,910331427,2637463552,29,717,7591,5.26
1611865994,17081,290474,-9,910331427,2637463552,29,323,6037,21.51
1611865995,17082,290499,-9,910476560,2637463552,29,0,0,38.99
1611865996,17083,290502,-9,910722953,2637463552,29,339,1201,21.10
1611865997,17084,290530,-9,910906743,2637463552,29,261,69,9.39
1611865998,17085,290537,-9,911203450,2624176128,29,303,1162,8.98
1611865999,17086,290562,-9,911354734,2624176128,29,0,0,15.07
1611866000,17087,290594,-9,911770900,2624176128,29,0,0,11.55
1611866001,17088,290600,-9,912038189,2624176128,29,608,8014,4.78
1611866002,17089,290603,-9,912042649,2624176128,29,136,78,25.03
1611866003,17090,290626,-9,912197752,2655006720,29,40,56,30.60
1611866005,17092,290629,-9,912438613,2655006720,30,776,1642,14.93
1611866006,17093,290663,-9,911336765,2655006720,29,152,1097,5.99
1611866007,17094,290663,-9,911336765,2634592256,29,442,7192,9.94
1611866008,17095,290690,-9,911493357,2634592256,29,31,0,15.19
1611866009,17096,290723,-9,911938262,2634592256,29,84,0,8.96
1611866010,17097,290726,-9,912197603,2634592256,29,429,7866,12.28
1611866011,17098,290739,-9,912243711,2634592256,29,65,1095,40.45
1611866012,17099,290748,-9,912333151,2598252544,29,65,1160,19.42
1611866013,17100,290767,-9,912675597,2598252544,29,28,15,13.63
1611866014,17101,290789,-9,913067817,2598252544,29,61,121,6.09
1611866015,17102,290789,-9,913067817,2598252544,29,139,15,15.01
1611866016,17103,290830,-9,913525843,2598252544,29,28,15,13.14
1611866017,17104,290852,-9,913902793,2651078656,29,179,4909,50.93
1611866018,17105,290852,-9,913902793,2651078656,29,271,2486,11.79
1611866019,17106,290882,-9,914094464,2651078656,29,0,0,15.23
1611866020,17107,290914,-9,914514065,2651078656,29,13,13,10.60
1611866021,17108,290915,-9,914737462,2651078656,29,160,3461,7.25
1611866022,17109,290922,-9,914776679,2637602816,29,15,0,15.89
1611866023,17110,290970,-9,913701093,2637602816,29,163,144,24.34
1611866024,17111,290978,-9,913739076,2637602816,29,0,0,39.20
1611866025,17112,290978,-9,913965919,2637602816,29,183,157,9.33
1611866026,17113,290978,-9,913965919,2637602816,29,229,1126,12.56
1611866027,17114,291010,-9,914163392,2637602816,29,0,0,15.26
1611866028,17115,291041,-9,914792616,2621161472,29,44,27,7.30
1611866029,17116,291041,-9,914792616,2621161472,29,206,45,3.75
1611866030,17117,291041,-9,914792616,2621161472,29,913,3688,7.02
1611866032,17119,291064,-9,914935616,2621161472,29,588,2529,5.76
1611866033,17120,291064,-9,914935616,2645057536,29,715,3274,5.37
1611866034,17121,291068,-9,914949121,2645057536,29,204,1110,16.35
1611866035,17122,291106,-9,915432948,2645057536,29,13,0,28.75
1611866038,17125,291109,-9,915657853,2604568576,29,152,69,9.15
1611866039,17126,291127,-9,915785960,2604568576,29,388,9419,6.16
1611866040,17127,291138,-9,915833411,2604568576,29,50,339,15.23
1611866041,17128,291170,-9,916223904,2604568576,29,105,12,13.96
1611866042,17129,291190,-9,916615431,2604568576,29,170,105,5.23
1611866043,17130,291190,-9,916615431,2658279424,29,191,1097,10.65
1611866044,17131,291202,-9,916687164,2658279424,29,13,30,39.15
1611866046,17133,291205,-9,916903180,2658279424,29,297,1247,19.80
1611866047,17134,291234,-9,917079790,2658279424,29,348,257,10.29
1611866048,17135,291253,-9,917413820,2658279424,29,778,9016,4.51
1611866049,17136,291253,-9,917413820,2630754304,29,605,1547,3.63
1611866050,17137,291253,-9,917413820,2630754304,29,363,1282,4.51
1611866051,17138,291253,-9,917413820,2630754304,29,487,1297,2.38
1611866052,17139,291253,-9,917413820,2630754304,29,362,1322,3.88
1611866053,17140,291253,-9,917413820,2630754304,29,359,1298,2.50
1611866054,17141,291253,-9,917413820,2631782400,29,446,1350,3.49
1611866055,17142,291253,-9,917413820,2631782400,29,446,1374,1.50
1611866056,17143,291253,-9,917413820,2631782400,29,303,1162,4.26
1611866057,17144,291256,-9,917413820,2631782400,29,124,186,16.50
1611866058,17145,291291,-9,931132653,2631782400,29,645,7611,9.30
1611866059,17146,291291,-9,912173339,2639314944,29,404,254,10.72
1611866060,17147,291297,-9,912198632,2639314944,29,213,1136,29.10
1611866061,17148,291330,-9,912638698,2639314944,29,26,213,27.55
1611866064,17151,291333,-9,912873824,2607874048,29,506,1500,7.65
1611866065,17152,291354,-9,913024759,2607874048,29,299,8952,14.27
1611866066,17153,291389,-9,913448543,2607874048,29,226,191,14.29
1611866067,17154,291417,-9,913895499,2607874048,29,363,1285,6.27
1611866068,17155,291417,-9,913895499,2607874048,29,652,9035,10.65
1611866069,17156,291426,-9,913930651,2607874048,29,348,1231,44.21
1611866070,17157,291438,-9,914226840,2659540992,29,676,881,22.45
1611866071,17158,291458,-9,914352645,2659540992,29,526,2364,11.04
1611866072,17159,291480,-9,914749486,2659540992,29,539,2382,4.22
1611866073,17160,291480,-9,914749486,2659540992,29,241,6759,14.59
1611866074,17161,291508,-9,915170123,2659540992,29,152,1097,14.93
1611866075,17162,291543,-9,915659780,2642935808,29,862,7620,6.52
1611866076,17163,291543,-9,915659780,2642935808,29,539,2406,9.12
1611866077,17164,291554,-9,914161526,2642935808,29,0,0,31.30
1611866079,17166,291557,-9,914407288,2642935808,29,613,2445,15.16
1611866081,17168,291586,-9,914616452,2590920704,29,0,13,14.32
1611866083,17170,291590,-9,914908417,2590920704,29,336,1189,14.29
1611866084,17171,291606,-9,915022614,2590920704,29,445,14292,12.41
1611866085,17172,291606,-9,915022614,2606112768,29,370,3520,11.50
1611866086,17173,291615,-9,915064155,2606112768,29,178,1161,14.64
1611866089,17176,291619,-9,915315658,2606112768,29,621,1469,15.18
1611866090,17177,291650,-9,915514415,2606112768,29,13,13,14.69
1611866092,17179,291653,-9,915765351,2633515008,29,26,13,14.09
1611866093,17180,291669,-9,915904505,2633515008,29,18,13,24.69
1611866094,17181,291671,-9,915904505,2633515008,29,48,13,43.32
1611866095,17182,291682,-9,915982116,2633515008,29,0,0,15.16
1611866096,17183,291714,-9,916398258,2633515008,29,0,0,12.67
1611866097,17184,291732,-9,916736097,2636795904,29,81,4413,5.88
1611866098,17185,291732,-9,916736097,2636795904,29,52,1082,12.19
1611866099,17186,291746,-9,916815983,2636795904,29,0,0,19.65
1611866100,17187,291779,-9,917287081,2636795904,29,0,0,42.00
1611866102,17189,291782,-9,917528713,2636795904,29,1055,6946,15.95
1611866103,17190,291795,-9,917632113,2609360896,29,834,13690,5.64
1611866104,17191,291800,-9,917642476,2609360896,29,13,65,15.33
1611866105,17192,291842,-9,916601431,2609360896,29,191,1095,13.34
1611866106,17193,291858,-9,916990468,2609360896,29,1451,21917,5.38
1611866107,17194,291858,-9,916990468,2609360896,29,735,6969,10.75
1611866108,17195,291874,-9,917134302,2648440832,29,158,162,20.68
1611866109,17196,291906,-9,917546213,2648440832,29,13,13,32.12
1611866111,17198,291909,-9,917798118,2648440832,29,430,297,7.77
1611866112,17199,291920,-9,917881495,2648440832,29,502,1300,6.40
1611866113,17200,291938,-9,917986263,2629992448,29,95,44,15.25
1611866114,17201,291970,-9,918473972,2629992448,29,155,124,11.76
1611866115,17202,291983,-9,918792181,2629992448,29,498,1354,5.75
1611866116,17203,291983,-9,918792181,2629992448,29,78,1160,15.35
1611866117,17204,292009,-9,919157558,2629992448,29,180,312,42.80
1611866118,17205,292014,-9,919193981,2629992448,29,188,1284,20.62
1611866119,17206,292034,-9,919318605,2597810176,29,335,1188,8.81
1611866120,17207,292046,-9,919648702,2597810176,29,488,5369,5.26
1611866121,17208,292065,-9,919759025,2597810176,29,84,0,15.44
1611866122,17209,292098,-9,920193098,2597810176,29,69,28,12.77
1611866123,17210,292109,-9,918936912,2649935872,29,639,1884,4.72
1611866124,17211,292109,-9,918936912,2649935872,29,87,139,17.51
1611866125,17212,292130,-9,919076231,2649935872,29,26,213,35.01
1611866127,17214,292133,-9,919329021,2649935872,29,213,1247,17.21
1611866128,17215,292164,-9,919773129,2649935872,29,645,1515,7.26
1611866129,17216,292172,-9,919855763,2676183040,29,601,7449,7.29
1611866130,17217,292194,-9,919991261,2676183040,29,212,240,15.92
1611866131,17218,292227,-9,920457456,2676183040,29,303,1162,11.03
1611866132,17219,292235,-9,920784172,2676183040,29,1287,27496,4.00
1611866133,17220,292238,-9,920784172,2654961664,29,184,230,31.43
1611866134,17221,292258,-9,920924420,2654961664,29,26,71,28.18
1611866136,17223,292261,-9,921178023,2654961664,29,149,1147,15.57
1611866137,17224,292298,-9,921660671,2654961664,29,348,1312,6.36
1611866138,17225,292298,-9,921660671,2652786688,29,348,1312,10.16
1611866139,17226,292322,-9,921800535,2652786688,29,158,136,15.88
1611866140,17227,292353,-9,922234583,2652786688,29,275,1160,9.85
1611866141,17228,292353,-9,922447543,2652786688,29,533,8865,22.97
1611866142,17229,292361,-9,922502709,2652786688,29,52,65,34.88
1611866143,17230,292386,-9,922654213,2583199744,29,73,44,17.60
1611866144,17231,292416,-9,936620968,2583199744,29,13,0,14.75
1611866145,17232,292416,-9,949092008,2583199744,29,508,6513,6.62
1611866146,17233,292416,-9,949092008,2583199744,29,458,1358,13.42
1611866147,17234,292450,-9,949312336,2583199744,29,284,139,10.29
1611866148,17235,292479,-9,949760253,2671325184,29,436,7886,5.65
1611866149,17236,292482,-9,949760253,2671325184,29,0,0,24.91
1611866152,17239,292485,-9,950010930,2671325184,29,204,284,16.04
1611866153,17240,292521,-9,950503604,2671325184,29,707,2586,7.78
1611866154,17241,292542,-9,950693929,2692632576,29,639,5954,6.76
1611866155,17242,292545,-9,950699120,2692632576,29,162,188,15.00
1611866156,17243,292578,-9,951126920,2692632576,29,335,1188,12.39
1611866157,17244,292605,-9,951581834,2692632576,29,771,7515,4.15
1611866158,17245,292605,-9,951581834,2676224000,29,189,4092,22.01
1611866159,17246,292611,-9,951597276,2676224000,29,0,0,25.35
1611866162,17249,292614,-9,951883149,2676224000,29,652,1868,15.31
1611866163,17250,292656,-9,952368399,2674655232,29,670,1557,7.86
1611866164,17251,292668,-9,952464386,2674655232,29,363,1272,7.68
1611866165,17252,292673,-9,952483564,2674655232,29,186,41,15.64
1611866166,17253,292706,-9,919781668,2674655232,29,145,137,41.66
1611866167,17254,292717,-9,920079318,2674655232,29,145,124,21.20
1611866168,17255,292731,-9,920226360,2584444928,29,764,8087,5.90
1611866169,17256,292731,-9,920226360,2584444928,29,204,1162,11.89
1611866170,17257,292740,-9,920484171,2584444928,29,167,1097,15.87
1611866171,17258,292790,-9,921075368,2584444928,29,473,1333,7.13
1611866172,17259,292794,-9,921110997,2584444928,29,342,1201,9.00
1611866173,17260,292801,-9,921142391,2584444928,29,136,65,16.98
1611866174,17261,292836,-9,921608860,2645417984,29,13,12,29.45
1611866177,17264,292839,-9,921910026,2645417984,29,388,1368,12.85
1611866178,17265,292857,-9,922047697,2645417984,29,143,1264,12.38
1611866179,17266,292857,-9,922047697,2586316800,29,154,15,11.74
